nr.	cuiio	idno
4928	40764003	1011602002285
4929	40764026	1011602002399
4930	40764055	1011602002506
4931	40764983	1011606002641
4932	40765043	1011606002700
4933	40766019	1011609002136
4934	40766025	1011609002147
4935	40766189	1011602002713
4936	40766261	1011602002849
4937	40766373	1011602002986
4938	40766404	1011602003086
4939	40766692	1011600012547
4940	40766864	1011600012776
4941	40766982	1011600012927
4942	40767013	1011600012972
4943	40767131	1011600013120
4944	40767450	1011600013566
4945	40767496	1011600013603
4946	40767504	1011600013050
4947	40767987	1011600015098
4948	40768260	1011600014530
4949	40768343	1011600014633
4950	40768350	1011600014161
4951	40768449	1011600014770
4952	40768745	1011600015205
4953	40769006	1011600015537
4954	40769070	1011600015722
4955	40769087	1011600015744
4956	40769259	1011600015962
4957	40769271	1011600016006
4958	40769443	1011600016198
4959	40769696	1011600016338
4960	40769762	1011600016590
4961	40769791	1011600016604
4962	40770050	1011600016969
4963	40770328	1011600017298
4964	40770498	1011600017508
4965	40770624	1011600017690
4966	40770664	1011600017726
4967	40770736	1011600017874
4968	40770972	1011600018309
4969	40771115	1011600018284
4970	40771144	1011600018550
4971	40771167	1011600019177
4972	40771523	1011600018952
4973	40771569	1011600019018
4974	40771641	1011600019111
4975	40771931	1011600019513
4976	40772055	1011600019672
4977	40772422	1011600020027
4978	40772480	1011600020119
4979	40773054	1011600020902
4980	40773114	1011600020979
4981	40773290	1011600021220
4982	40773309	1011600021231
4983	40773367	1011600021312
4984	40773539	1011600016305
4985	40773568	1011600021910
4986	40773999	1011600021965
4987	40774071	1011600022076
4988	40774125	1011600022146
4989	40774272	1011600022375
4990	40774527	1011600022696
4991	40774579	1011600022766
4992	40774846	1011600023051
4993	40775062	1011600023305
4994	40775337	1011600023626
4995	40775410	1011604001260
4996	40775515	1011604001385
4997	40775923	1011606003121
4998	40776118	1011608000825
4999	40776265	1011608000995
5000	40776495	1011603002020
5001	40776779	1011602003156
5002	40776822	1011602003237
5003	40777141	1011605001810
5004	40777187	1011605001865
5005	40777885	1011606003361
5006	40778376	1011609002516
5007	40778399	1011609002538
5008	40778755	1011602003396
5009	40778904	1011602003525
5010	40779559	1011603002411
5011	40780605	1011605001979
5012	40780640	1011605002013
5013	40780841	1011607003047
5014	40780924	1011607003276
5015	40781160	1011609002619
5016	40781421	1011602004027
5017	40782484	1011602004496
5018	40782685	1011608001121
5019	40782892	1011608001419
5020	40783880	1011600023774
5021	40784253	1011600024357
5022	40784388	1011600024483
5023	40785005	1011600025734
5024	40785413	1011600025826
5025	40786134	1011600027004
5026	40786217	1011600026801
5027	40786447	1011600027071
5028	40786565	1011600027233
5029	40786714	1011600027440
5030	40786757	1011600027509
5031	40786909	1011600027691
5032	40787464	1011600028436
5033	40787518	1011600028481
5034	40787599	1011600028609
5035	40787777	1011600029422
5036	40787984	1011600029075
5037	40788021	1011600028780
5038	40788357	1011600029570
5039	40788446	1011600029710
5040	40788535	1011600029879
5041	40789227	1011600030811
5042	40789316	1011600030970
5043	40789730	1011600031368
5044	40789753	1011600031416
5045	40789782	1011600031472
5046	40789894	1011600031645
5047	40790242	1011600032136
5048	40790650	1011600032767
5049	40790704	1011600032826
5050	40790746	1011600032701
5051	40790963	1011600033030
5052	40791187	1011600033328
5053	40791201	1011600033339
5054	40791247	1011600033410
5055	40791537	1011600033801
5056	40791610	1011600033960
5057	40791661	1011600034004
5058	40791810	1011600034200
5059	40791840	1011600034244
5060	40792028	1011600034163
5061	40792353	1011600034657
5062	40792502	1011600034853
5063	40792761	1011600035193
5064	40792815	1011600035296
5065	40793022	1011600035562
5066	40793045	1011600035595
5067	40793176	1011600036422
5068	40793281	1011600035791
5069	40793335	1011600035861
5070	40793430	1011600035986
5071	40793699	1011600036385
5072	40793855	1011600036581
5073	40793938	1011600036673
5074	40794040	1011600036835
5075	40794317	1011600037142
5076	40794406	1011600037267
5077	40794731	1011611002717
5078	40794866	1011611002854
5079	40795067	1011602004740
5080	40795073	1011602004751
5081	40795104	1011602004739
5082	40795179	1011602004924
5083	40795736	1011609003292
5084	40796003	1011603002994
5085	40796121	1011602004980
5086	40796256	1011602005242
5087	40796302	1011602005183
5088	40797072	1011606004829
5089	40797445	1011605002600
5090	40798077	1011602005552
5091	40798189	1011602005655
5092	40798380	1011609003720
5093	40798433	1011609003775
5094	40798864	1011603003186
5095	40798870	1011603003201
5096	40799326	1011602006010
5097	40799556	1011604002876
5098	40800360	1011600038035
5099	40800555	1011600039098
5100	40800584	1011600039401
5101	40801039	1011600041613
5102	40801431	1011600043765
5103	40802078	1012600001203
5104	40802459	31580766
5105	40802867	1012600003665
5106	40802884	1012600003698
5107	40804292	1012600010528
5108	40804917	1012600013471
5109	40804949	1012600013677
5110	40805156	1011600037717
5111	40805204	1011600037795
5112	40805340	1011600037784
5113	40805446	1011600037979
5114	40805802	1011600038563
5115	40805989	1011600038769
5116	40806308	1011600039179
5117	40806397	1011600039294
5118	40806434	1011600039364
5119	40806635	1011600039559
5120	40806658	1011600039582
5121	40806888	1011600039836
5122	40806995	1011600039984
5123	40807014	1011600040018
5124	40807043	1011600040074
5125	40807095	1011600040166
5126	40807296	1011600040421
5127	40807600	1011600040029
5128	40807646	1011600040797
5129	40807988	1011600041222
5130	40808025	1011600041288
5131	40808077	1011600041347
5132	40808433	1011600041864
5133	40808580	1011600042056
5134	40808893	1011600042403
5135	40809680	1011600043503
5136	40809800	1011600043639
5137	40809941	1011600043880
5138	40810909	1012611000097
5139	40810938	1012611000134
5140	40811837	1012605000201
5141	40813010	1012604000282
5142	40813345	1012606000378
5143	40813405	1012606000459
5144	40813428	1012602000174
5145	40813523	1012602000509
5146	40814050	1012603000263
5147	40814149	1012603000355
5148	40814876	1012609000586
5149	40814913	1012611000237
5150	40815218	1012606000482
5151	40815278	1012606000541
5152	40815545	1012602000772
5153	40816214	1011600044991
5154	40816668	1012600000538
5155	40816711	1012600000608
5156	40816763	1012600000675
5157	40817076	1012600001030
5158	40817350	1012600001177
5159	40817490	1012600001476
5160	40818101	1012600002428
5161	40818242	1012600002624
5162	40818667	1012600002886
5163	40818839	1012600003296
5164	40818911	1012600003447
5165	40819106	1012600003746
5166	40819170	1012600003838
5167	40819431	1012600004112
5168	40819773	1012600004547
5169	40819885	1012600004710
5170	40820316	1012600005234
5171	40820486	1012600005418
5172	40820641	1012600005588
5173	40820718	1012600005670
5174	40820842	1012600005832
5175	40821066	1012600006127
5176	40821959	1012600007191
5177	40822321	1012600007711
5178	40822350	1012600007744
5179	40822367	1012600007755
5180	40822410	1012600007799
5181	40822427	1012600007814
5182	40823013	1012600008523
5183	40823318	1012600008914
5184	40823349	1012600008958
5185	40823705	1012600009391
5186	40823875	1012600009586
5187	40823993	1012600009818
5188	40824283	1012600010252
5189	40824411	1012600010425
5190	40824426	1012600010436
5191	40824573	1012600010621
5192	40824834	1012600011019
5193	40824870	1012600011134
5194	40825012	1012604000400
5195	40825377	1012608000408
5196	40825489	1012608000567
5197	40825710	1012603000632
5198	40825986	1012602001148
5199	40826075	1012602001218
5200	40826394	1012605001194
5201	40826690	1012611000754
5202	40827181	1012609000690
5203	40828051	1012604000813
5204	40828743	1012605001460
5205	40829079	1012606001652
5206	40829263	1012603000964
5207	40829760	1012602002075
5208	40829949	1012600007412
5209	40829990	1012600011411
5210	40830020	1012600011444
5211	40830562	1012600012681
5212	40830645	1012600012061
5213	40830674	1012600009036
5214	40830705	1012600012142
5215	40831001	1012600012533
5216	40831254	1012600012832
5217	40831299	1012600012913
5218	40831395	1012600013013
5219	40831610	1012600013264
5220	40831647	1012600013312
5221	40831716	1012600013390
5222	40831768	1012600013459
5223	40831811	1012600013482
5224	40832228	1012600014009
5225	40832271	1012600014102
5226	40832302	1012600014021
5227	40832733	1012600014593
5228	40833075	1012600015039
5229	40833081	1012600015040
5230	40833193	1012600015213
5231	40833419	1012600015408
5232	40833543	1012600015361
5233	40833738	1012600015811
5234	40833804	1012600016678
5235	40833856	1012600015925
5236	40833916	1012600016070
5237	40833968	1012600016081
5238	40834086	1012600016254
5239	40834206	1012600016368
5240	40834407	1012600016634
5241	40834465	1012600016748
5242	40834732	1012600017099
5243	40834850	1012600017251
5244	40834904	1012600017309
5245	40835140	1012600017620
5246	40835235	1012607001350
5247	40835401	1012607001567
5248	40836062	1012611001201
5249	40836346	1012608000981
5250	40836412	1012609001273
5251	40836458	1012609001310
5252	40836760	1012604001175
5253	40836843	1012604001278
5254	40836889	1012604001315
5255	40837239	1012603001455
5256	40837452	1012602002617
5257	40839451	1012602002802
5258	40839528	1012602002891
5259	40839586	1012602002961
5260	40840299	1012605002939
5261	40840388	1012608001243
5262	40840595	1012608001450
5263	40840715	31695722
5264	40841073	35169696
5265	40842542	1023600067520
5266	40843748	1012600027045
5267	40844475	1012600028684
5268	40845121	1012600017826
5269	40845405	1012600018177
5270	40845641	1012600018535
5271	40845724	1012600018328
5272	40845807	1012600019587
5273	40845983	1012600018823
5274	40846059	1012600018926
5275	40846379	1012600019336
5276	40846391	1012600019358
5277	40846468	1012600019428
5278	40846899	1012600019967
5279	40846936	1012600019646
5280	40847143	1012600020172
5281	40847841	1012600021032
5282	40847864	1012600021087
5283	40848295	1012600021560
5284	40849053	1012600022659
5285	40849066	1012600022660
5286	40849136	1012600022730
5287	40849171	1012600022785
5288	40849202	1012600022811
5289	40849231	1012600022844
5290	40849395	1012600023106
5291	40849685	1012600023472
5292	40849708	1012600023520
5293	40849834	1012600023564
5294	40849872	1012600023623
5295	40849886	1012600023634
5296	40850079	1012600023829
5297	40850300	1012600024192
5298	40850435	1012602003094
5299	40850671	1012602003625
5300	40850854	1012607002140
5301	40850895	1012607002977
5302	40850903	1012607002988
5303	40851297	1012604001784
5304	40852539	1012609002373
5305	40852546	1012609002395
5306	40852919	1012607003240
5307	40853089	1012607003435
5308	40853586	1012603002430
5309	40854019	1012604001809
5310	40854060	1012604001865
5311	40855007	1012611002046
5312	40855177	1012611002231
5313	40855198	1012611002253
5314	40855697	1012602004297
5315	40855964	1012600024572
5316	40856107	1012600024790
5317	40856662	1012600025546
5318	40856685	1012600025568
5319	40857199	1012600026082
5320	40857207	1012600026093
5321	40857450	1012600026451
5322	40857880	1012600026989
5323	40857957	1012600027148
5324	40858129	1012600027078
5325	40858141	1012600027403
5326	40858299	1012600027469
5327	40858365	1012600027595
5328	40858388	1012600027610
5329	40858499	1012600027746
5330	40858804	1012600028112
5331	40858827	1012600028145
5332	40859011	1012600028396
5333	40859092	1012600028499
5334	40859169	1012600028581
5335	40859181	1012600028617
5336	40859592	1012600029153
5337	40859809	1012600030025
5338	40859873	1012600029429
5339	40859896	1012600029441
5340	40860238	1012600029991
5341	40860333	1012600030106
5342	40860400	1012600030184
5343	40860758	1012600030586
5344	40860899	1012600030793
5345	40860913	1012600030830
5346	40860922	1012600030841
5347	40860965	1012600030885
5348	40861019	1012600030933
5349	40861290	1012600031343
5350	40861309	1012600031354
5351	40861775	1012600031893
5352	40862208	1012600032362
5353	40862510	1012600032742
5354	40862705	1012600032960
5355	40862792	1012600033118
5356	40862935	1012600033059
5357	40863123	1012600033484
5358	40863165	1012600033510
5359	40863484	1012600033945
5360	40863581	1012600034827
5361	40863811	1012600034274
5362	40863969	1012600034492
5363	40864006	1012600034540
5364	40864093	1012600034665
5365	40864408	1012600035042
5366	40864503	1012600035204
5367	40864526	1012600035237
5368	40864644	1012600035374
5369	40864650	1012600035385
5370	40864934	1012600035581
5371	40865299	1012600036131
5372	40865550	1012600036485
5373	40865744	1012600036751
5374	40865916	1012600037002
5375	40866028	1012600037150
5376	40866376	1012600039604
5377	40866399	1012600039866
5378	40867140	1012605003752
5379	40867186	1012605003811
5380	40867252	1012602004482
5381	40867341	1012602004529
5382	40868044	1012606003829
5383	40868636	1012611002529
5384	40868814	1012604002242
5385	40868866	1012604002312
5386	40868984	1012604002448
5387	40869357	1012602004736
5388	40869682	1012609003129
5389	40869943	1012608002125
5390	40870018	1012608002206
5391	40870797	1013607000051
5392	40870917	1012602005157
5393	40870975	1012602005205
5394	40871785	1012600032513
5395	40872023	1012600034023
5396	40872106	35154693
5397	40873011	1012600038179
5398	40873034	1012600038364
5399	40873123	1012600038870
5400	40873459	1012600040705
5401	40874105	1013600001509
5402	40875493	1013600008117
5403	40875518	1013600008210
5404	40876104	1023600063290
5405	40876216	1012611002611
5406	40876280	1013611000038
5407	40877813	1013607000176
5408	40878020	1013602000104
5409	40878356	1013606000180
5410	40878468	1013606000319
5411	40878480	1013606000331
5412	40878959	1013602000584
5413	40880146	1013607000486
5414	40880502	1013608000265
5415	40880784	1013606000630
5416	40881364	1012600038272
5417	40881602	1012600038582
5418	40881944	1012600039006
5419	40882174	1012600039338
5420	40882694	1012600040129
5421	40882731	1012600040163
5422	40882926	1013600000672
5423	40882932	1013600000638
5424	40882984	1012600040037
5425	40883127	1012600040532
5426	40883370	1012600040912
5427	40883392	1012600041540
5428	40883854	1012600041469
5429	40883920	1012600041562
5430	40883957	1012600041609
5431	40884061	1013600000052
5432	40884138	1013600000122
5433	40884167	1013600000166
5434	40884813	1013600001059
5435	40885215	1013600001510
5436	40885422	1013600001772
5437	40885511	1013600000812
5438	40885586	1013600002012
5439	40885758	1013600002126
5440	40886143	1013600002643
5441	40886574	1013600003385
5442	40887007	1013600003709
5443	40887177	1013600003972
5444	40887295	1013600004094
5445	40887680	1013600004566
5446	40887792	1013600005220
5447	40887846	1013600004625
5448	40888194	1013600005116
5449	40888283	1013600005219
5450	40888521	1013600005563
5451	40889087	1013600006135
5452	40889153	1013600006216
5453	40889182	1013600006272
5454	40889503	1013600006641
5455	40889590	1013600006755
5456	40889742	1013600006928
5457	40889986	1013600007224
5458	40890015	1013600007268
5459	40890104	1013600007349
5460	40890452	1013602000827
